Yearly_ExpensesK,Avg_Residancy_Altitude,Overall_happiness_score,Will_vote_only_large_party,Financial_agenda_matters,Yearly_IncomeK,Most_Important_Issue,Vote
518.242809639,100.600541222,741.285401832,1.0,0.0,591.635473633,1.0,9
418.850880862,218.16643676,816.198276211,1.0,0.0,580.527976132,7.0,4
366.520708852,52.6536387118,609.431323333,1.0,0.0,509.447815953,1.0,9
462.624675033,90.9768428695,747.079422703,1.0,0.0,601.603699291,7.0,3
629.652835436,106.322660669,675.260814668,1.0,0.0,619.309295551,4.0,3
411.321467743,302.211553134,653.655082318,1.0,0.0,617.096768186,4.0,9
499.135038018,248.320223316,719.875133196,1.0,0.0,589.509287089,7.0,3
604.04533245,143.095909194,682.630291949,1.0,0.0,693.383982731,7.0,7
418.293445365,321.759012904,875.230611714,1.0,0.0,692.775766847,2.0,7
664.472821558,174.340700715,663.770421644,1.0,0.0,609.692484086,2.0,3
793.169208436,48.256711842,702.744889109,1.0,0.0,851.411877933,4.0,4
752.863998963,320.205034435,672.71809632,1.0,0.0,856.464126615,0.0,4
417.421877219,36.6940785314,612.17881915,1.0,0.0,608.505211787,0.0,0
383.509302377,191.144751613,645.143028528,1.0,0.0,599.305684373,1.0,9
414.136663861,142.406073131,619.705744569,1.0,0.0,572.00769291,4.0,9
281.950865366,-6.95936453905,786.083730122,0.0,1.0,508.521412617,0.0,6
587.058586576,87.0656268178,638.514548533,1.0,0.0,648.864469891,1.0,0
681.567307675,43.4004267969,768.738242712,1.0,1.0,375.726915197,6.0,5
575.072236659,152.070642797,405.936686555,1.0,1.0,565.094528121,6.0,2
711.700297278,406.109053342,627.50812914,0.0,0.0,807.738011888,0.0,1
407.357580738,187.021879114,749.642060447,1.0,0.0,561.491168648,4.0,4
392.505873394,172.352917279,607.068009154,1.0,0.0,568.715337364,0.0,0
467.088440014,142.923967018,720.794686277,1.0,0.0,591.86394147,1.0,3
427.005441184,35.7216951506,763.846721441,1.0,0.0,566.619607866,0.0,4
385.150269281,131.541922091,635.895748429,1.0,0.0,574.454926846,7.0,9
426.977753909,15.2905505359,578.744322355,1.0,0.0,562.523242179,1.0,0
394.270083894,185.22929459,838.886045221,1.0,0.0,734.901742378,7.0,7
436.312563271,303.202336518,604.23829078,1.0,0.0,568.10909801,4.0,0
571.762458041,131.220329834,670.067177041,1.0,0.0,636.111052171,1.0,0
411.559802042,149.832358665,618.78106388,1.0,0.0,597.423968239,2.0,0
468.756403413,161.524361521,633.106504515,1.0,0.0,625.73155489,1.0,0
530.959961754,301.755301411,773.781253367,1.0,0.0,606.06373337,0.0,9
607.6068193,149.532498056,681.046977212,1.0,0.0,694.122907043,4.0,0
512.939233014,146.846667895,724.246821805,1.0,0.0,689.578510696,4.0,9
370.673870668,141.825250883,849.379456644,1.0,1.0,636.335683854,3.0,8
916.809872258,176.253843791,922.927338514,1.0,1.0,979.919115837,3.0,8
98.3190238476,43.4648349268,877.118696353,1.0,1.0,335.108721161,5.0,8
576.060851426,66.3397392984,687.094819998,1.0,0.0,635.479306868,4.0,7
830.107029627,241.915963415,672.751158645,1.0,0.0,868.888905089,2.0,4
652.228618113,51.6734426502,725.359332577,1.0,0.0,686.486069587,0.0,7
534.33351407,215.278079434,798.112198297,1.0,0.0,582.142882805,2.0,9
435.567343902,241.215067379,736.518623751,1.0,0.0,631.323757158,0.0,3
406.532638826,98.1206996115,625.080661641,1.0,0.0,585.66116988,4.0,9
614.526136143,155.353052509,596.354685309,1.0,0.0,562.620538606,4.0,3
338.220574108,13.124527023,650.265658641,1.0,0.0,566.269965619,7.0,9
830.981182944,220.067290584,940.873651107,1.0,1.0,769.652374787,6.0,5
440.982350541,87.330542377,873.077329195,1.0,0.0,603.686496167,4.0,9
603.77851941,-16.5070649231,783.358677639,0.0,1.0,554.048476561,7.0,6
353.209485528,118.513887495,607.523476139,1.0,0.0,544.836304655,0.0,9
429.041111639,121.439376451,604.017358768,1.0,0.0,633.363834237,2.0,9
997.819223892,148.312015578,998.269292461,1.0,1.0,984.307952458,5.0,5
391.705526058,103.07766831,738.315989635,1.0,0.0,567.819421384,2.0,4
438.60440448,8.97336691625,612.954366463,1.0,0.0,577.759931845,0.0,0
453.218460384,179.994101226,749.978381948,1.0,0.0,578.691294369,1.0,3
388.139877081,42.9066153671,572.681585385,1.0,0.0,557.663069151,0.0,0
592.33856637,128.597202383,652.281250002,1.0,0.0,626.312138829,4.0,0
401.373194247,84.2158124351,576.796479511,1.0,0.0,559.308151682,4.0,0
425.261335001,161.214017707,556.84745459,1.0,0.0,611.831556315,1.0,9
588.409021906,216.761725282,682.041784331,1.0,0.0,685.318124074,0.0,0
383.486235071,36.293865857,596.948392593,1.0,0.0,557.417427584,7.0,9
917.49169381,79.293762139,858.692554291,1.0,1.0,902.333260134,6.0,2
396.323040838,66.4219284586,860.276001033,1.0,0.0,699.240604216,2.0,7
667.720278206,107.789535284,562.037566222,1.0,1.0,628.038745544,3.0,2
884.359139162,60.4995485461,510.509576848,1.0,1.0,337.213815423,6.0,5
406.46754112,188.307314364,616.213552992,1.0,0.0,572.800991385,2.0,0
681.728702971,312.555804739,406.819801182,1.0,1.0,293.237727834,5.0,5
559.602559726,295.578386906,676.249847194,1.0,0.0,618.658960005,2.0,7
581.264043743,94.0994087646,641.887693451,1.0,0.0,621.508565629,0.0,0
400.094420238,58.771743917,721.534536363,1.0,0.0,558.323012424,4.0,4
388.289766812,299.209958074,742.034042841,1.0,0.0,537.246950337,7.0,4
440.678568863,63.8531476364,640.315447525,1.0,0.0,609.406232873,4.0,0
752.094905062,86.7620602981,937.803196924,1.0,1.0,533.920281567,5.0,5
477.548653622,41.4542284175,720.578817711,1.0,0.0,614.459304307,7.0,3
432.343246374,74.3390082221,875.082510434,1.0,0.0,733.791005511,7.0,7
439.223852834,193.194956475,726.716773617,1.0,0.0,591.681545532,7.0,3
508.445010296,86.9255392431,801.918188951,1.0,0.0,628.297415269,7.0,9
514.592178743,137.72598639,327.396998415,1.0,1.0,368.353648667,6.0,2
619.197838122,129.046690675,684.781968793,1.0,0.0,654.337691923,2.0,0
480.356504901,334.562194309,797.132354621,1.0,0.0,603.733219077,7.0,4
398.345615739,40.7748800501,828.048845037,1.0,0.0,732.389127445,1.0,7
320.400735131,171.920817048,999.999049322,1.0,1.0,613.097003088,3.0,8
444.743517036,162.970218384,747.179491174,1.0,0.0,592.335623359,4.0,3
415.997882728,147.961322752,656.595223997,1.0,0.0,580.584493175,4.0,9
997.208199837,38.4458074088,919.981883373,1.0,1.0,965.546286591,6.0,2
416.582735632,123.927890191,586.449089362,1.0,0.0,592.460056466,0.0,0
346.80378612,35.1091839596,609.217081898,1.0,0.0,548.511158721,1.0,9
414.977125572,74.9641334178,754.24910133,1.0,0.0,562.560144434,4.0,4
456.858634493,274.369263411,710.311994213,1.0,0.0,570.097424732,7.0,3
430.646299637,130.89175104,722.068786281,1.0,0.0,582.604565679,0.0,3
877.597839613,197.68750933,791.594862243,1.0,1.0,640.357437776,5.0,5
505.042149829,80.2950119518,864.047615566,1.0,0.0,570.326214708,2.0,9
438.976743312,234.753266658,618.270513325,1.0,0.0,661.221219397,0.0,9
473.393034488,16.4106670233,744.678336055,1.0,0.0,602.377685485,4.0,9
330.860881566,78.6202457817,547.30800947,1.0,0.0,596.337324475,4.0,9
406.770287772,97.2305809449,565.979793045,1.0,0.0,586.856663974,2.0,9
444.561533345,184.4286722,790.397170416,1.0,0.0,584.4003366,0.0,4
587.224889941,45.6011759546,666.680600279,1.0,0.0,630.028190034,2.0,0
390.843014836,38.4895189626,590.096042245,1.0,0.0,577.191428875,0.0,9
385.393314229,209.918755275,839.253989982,1.0,0.0,735.908117946,7.0,7
852.699480252,154.759844948,895.629585303,1.0,1.0,935.798418056,5.0,8
134.520534892,113.511328659,641.491758569,1.0,1.0,821.257152515,5.0,8
394.190332759,172.511475915,815.630215761,1.0,0.0,678.934191839,2.0,7
411.163255404,192.219335093,742.553717079,1.0,0.0,558.111060741,1.0,4
430.159702621,163.296651412,592.310739723,1.0,0.0,592.463013844,2.0,0
456.864121197,59.8002395268,797.249881531,1.0,0.0,601.191365378,0.0,9
599.26180434,28.0799457706,705.025662363,1.0,0.0,648.024421667,1.0,7
573.091907895,110.352552944,694.261762873,1.0,0.0,635.2974187,1.0,7
424.281848099,12.9442882689,770.194007959,1.0,0.0,577.664425967,4.0,4
421.64680367,164.857581878,621.61578127,1.0,0.0,573.204147597,0.0,0
439.90054605,79.9907411527,637.518088052,1.0,0.0,597.697502429,7.0,0
344.818045456,135.014337576,585.598826373,1.0,0.0,574.335266103,7.0,9
616.02334833,124.013500497,713.118567393,1.0,0.0,673.899953033,0.0,7
412.242020244,35.8821963682,590.919377,1.0,0.0,562.016230444,0.0,9
124.928467278,105.699437716,637.216626356,1.0,1.0,599.425506137,6.0,5
512.889478128,77.1675167766,867.376634104,1.0,0.0,666.03602932,4.0,9
462.002210128,155.586235477,725.153970744,1.0,0.0,559.261337599,4.0,4
360.980160203,406.109053342,256.56329791,0.0,0.0,667.520399298,1.0,1
407.956343684,154.741052381,580.948119039,1.0,0.0,547.419549468,2.0,0
429.025475465,192.776514976,658.707976174,1.0,0.0,602.988044795,0.0,9
459.588007706,144.125886879,761.899291451,1.0,0.0,619.111412569,0.0,3
374.771602094,109.260932007,828.940680493,1.0,0.0,685.006768604,1.0,7
371.702395003,224.277565826,622.117496595,1.0,0.0,597.923612736,7.0,9
353.055129457,59.3156495444,544.546399774,1.0,0.0,505.551497442,1.0,9
593.844057566,84.5346027307,666.024896384,1.0,0.0,570.830229905,2.0,3
379.128210516,36.2185691288,563.926257295,1.0,0.0,603.054518398,2.0,9
442.342518506,147.218356605,930.219146626,1.0,1.0,267.632698599,6.0,5
829.994135303,132.692853633,947.692967018,1.0,1.0,897.719002095,3.0,8
369.224446365,257.831254431,612.959265876,1.0,0.0,578.818148068,7.0,9
521.083023957,166.651340141,809.263187605,1.0,0.0,705.332641454,1.0,9
454.558430553,207.312159755,756.650641338,1.0,0.0,586.924939887,4.0,3
399.859546121,263.091202491,772.75753135,1.0,0.0,576.816010966,7.0,4
675.595469012,31.9633953644,709.451876862,1.0,0.0,639.37274194,0.0,3
431.98790094,127.334405231,715.957133866,1.0,0.0,580.662122789,1.0,3
434.882690534,85.0401625783,609.470082152,1.0,0.0,576.974444214,2.0,0
739.944369124,154.542977762,558.575630188,1.0,1.0,880.619848047,6.0,2
592.14521983,324.760675163,694.963572909,1.0,0.0,645.692970581,0.0,7
792.933713051,232.640975782,693.611724088,1.0,0.0,843.361254105,7.0,4
784.858284919,406.109053342,491.685829284,0.0,0.0,628.478904615,1.0,1
620.632589829,63.4389220938,721.022137427,1.0,0.0,669.966039441,7.0,7
408.802988485,293.641315039,775.454606334,1.0,0.0,584.220234842,1.0,4
403.799225362,63.039230106,811.711415619,1.0,0.0,725.304500084,4.0,7
434.548685296,295.938468315,769.785339307,1.0,0.0,611.724516232,4.0,9
950.010623104,246.585538981,744.966994505,1.0,1.0,925.019112991,3.0,2
376.419038356,38.0639940919,680.526097918,1.0,0.0,659.700354951,2.0,9
407.109135039,131.521478648,834.949454343,1.0,0.0,705.740450766,2.0,7
79.7180645939,158.732226063,609.059144345,1.0,1.0,348.72203219,3.0,2
458.967502493,286.591285853,849.287705319,1.0,0.0,585.550800127,1.0,9
601.679861044,60.0215118131,673.125512063,1.0,0.0,666.798695227,1.0,7
799.505853307,181.634442234,659.0355383,1.0,0.0,839.560385953,0.0,4
621.896060453,26.0260169574,659.065250438,1.0,0.0,648.190095393,7.0,7
528.078222045,38.9440496741,606.308308351,1.0,0.0,637.109366589,4.0,0
573.093457125,44.3387977625,816.11243572,1.0,0.0,610.514205453,0.0,9
609.092980513,39.0860107538,661.279498241,1.0,0.0,657.232211431,1.0,7
420.912361368,38.5366975467,578.183058189,1.0,0.0,565.849663109,1.0,0
341.028131957,28.1449702147,580.298272982,1.0,0.0,583.982039949,2.0,9
436.661458034,266.440849861,671.384643749,1.0,0.0,583.615525872,0.0,9
727.287312504,67.328102338,919.793279188,1.0,1.0,973.971320244,5.0,8
433.011828659,220.309373243,742.842095614,1.0,0.0,600.693966618,1.0,3
369.507945163,29.2857117141,894.942292807,1.0,0.0,730.138463314,1.0,7
396.596285003,164.589683838,615.677684447,1.0,0.0,675.962486793,0.0,9
402.193500106,278.272256409,582.389526621,1.0,0.0,582.929494949,4.0,9
440.251609351,35.9502792696,660.068080357,1.0,0.0,593.987671458,1.0,0
717.498459388,108.659865945,938.054497954,1.0,1.0,927.216937104,3.0,8
378.749610668,111.932420626,828.778731946,1.0,0.0,701.419642372,1.0,7
590.677999952,96.6872181242,773.326175712,1.0,0.0,682.254304733,0.0,9
476.662493777,250.606912853,553.261457441,1.0,1.0,886.334623837,5.0,8
925.311878241,115.751674821,790.917009115,1.0,1.0,979.053528955,3.0,2
440.932450849,149.09115229,729.588765508,1.0,0.0,594.213462396,7.0,4
978.687380015,170.105288379,838.996286675,1.0,1.0,770.438330015,6.0,5
572.982005184,40.1050524408,642.842863374,1.0,0.0,592.256319416,4.0,0
433.363096127,35.1518185118,738.83973705,1.0,0.0,615.483546301,1.0,3
940.760051709,107.728306587,769.604386063,1.0,1.0,978.128280308,3.0,2
448.407763317,30.5970525263,639.182097834,1.0,0.0,630.687114837,4.0,0
367.392578661,50.9156708162,634.008586988,1.0,0.0,588.886908617,2.0,9
575.433896855,183.164579733,595.879976752,1.0,1.0,856.47511759,3.0,8
159.554784186,177.001793504,588.840870457,1.0,1.0,723.549352251,3.0,8
809.822670459,119.429180346,732.033927963,1.0,0.0,866.104856967,0.0,4
435.166164766,123.052200808,635.324855854,1.0,0.0,601.81002124,7.0,0
591.728362868,97.4909117889,598.538710706,1.0,1.0,761.299673152,6.0,2
601.971170167,75.134617056,738.89412606,1.0,1.0,797.435441612,5.0,8
480.716414846,84.8653441444,725.953851633,1.0,0.0,610.823658678,1.0,3
452.577394585,29.3586071618,645.396730884,1.0,0.0,570.202050681,4.0,9
418.859112856,153.954500332,600.601129197,1.0,0.0,573.265748992,1.0,0
416.341526598,76.156921529,768.607553171,1.0,0.0,569.048309222,4.0,4
458.033162738,94.4414976279,851.85189481,1.0,0.0,592.800034124,2.0,9
416.806192539,148.653746927,710.34725372,1.0,0.0,569.652003103,7.0,4
611.461369064,219.735953966,665.608346721,1.0,0.0,650.978012871,4.0,0
613.754697352,128.130614463,687.957222362,1.0,0.0,639.655765944,4.0,7
351.905300361,194.421972307,568.138072322,1.0,0.0,513.606179494,4.0,9
627.445708823,26.3304164752,649.693675536,1.0,0.0,577.918921224,4.0,3
418.22999015,188.955370567,624.70130051,1.0,0.0,612.849266796,7.0,9
396.907352067,173.028654086,581.91902701,1.0,0.0,559.906262903,7.0,0
409.861747267,84.0688136712,241.584852803,1.0,1.0,689.177834267,6.0,2
616.640190543,61.150498907,671.019453314,1.0,0.0,629.751139671,1.0,3
422.631605423,110.307587542,877.656471452,1.0,0.0,746.896868911,4.0,7
438.172614163,306.548011292,683.282235244,1.0,0.0,621.734989544,7.0,9
570.912684115,71.1659535517,656.33891166,1.0,0.0,648.800575459,2.0,0
367.505839387,54.0270866848,814.696849303,1.0,0.0,713.518776406,0.0,7
682.843074303,6.20432148118,697.235118426,1.0,1.0,946.464977296,3.0,2
816.499196564,17.7541008161,843.617259975,1.0,1.0,239.893408492,6.0,5
612.33348353,469.701556808,269.027719825,0.0,0.0,563.466040992,0.0,1
476.633217413,316.543507558,723.95009178,1.0,0.0,618.786692176,7.0,3
360.818876684,28.4375048331,640.582982775,1.0,0.0,550.104284778,1.0,9
858.219006727,127.941504751,660.582860125,1.0,1.0,498.491630657,6.0,5
453.858472277,86.1216052682,728.888305601,1.0,0.0,603.966051645,2.0,3
431.361971262,62.8247353337,770.836859085,1.0,0.0,531.077557395,4.0,4
372.989698899,85.8591680693,621.08404197,1.0,0.0,567.261225781,0.0,9
582.096740101,159.770533346,685.560668462,1.0,0.0,670.810202271,0.0,7
377.017955134,406.109053342,793.207707401,0.0,0.0,714.906679462,2.0,1
688.007182674,321.526452234,722.983199588,1.0,1.0,865.581946121,5.0,8
418.322294264,88.6148720486,611.354754544,1.0,0.0,599.562130707,7.0,0
376.29694924,74.2884868205,593.255995075,1.0,0.0,551.970683102,1.0,9
426.264279112,202.521592823,606.239604355,1.0,0.0,595.742433961,7.0,0
710.362848213,147.676013337,416.197444122,1.0,1.0,339.976674248,3.0,2
388.03129677,172.95153415,757.654169425,1.0,0.0,560.841307514,4.0,4
385.150187216,280.504137758,616.074569252,1.0,0.0,582.334647251,0.0,9
390.665260539,33.3244013559,606.199446058,1.0,0.0,572.221837149,1.0,0
152.367638191,187.880090281,597.578795502,1.0,1.0,681.030925098,3.0,8
567.432854811,23.0872519706,638.527115685,1.0,0.0,662.664062727,2.0,0
392.031025412,136.53272744,820.977808151,1.0,0.0,674.027572275,1.0,7
429.443761241,60.8828960475,446.53791691,1.0,1.0,496.689920293,5.0,8
455.131425403,174.634396798,867.250163761,1.0,0.0,636.598475397,1.0,9
421.095878817,26.6159077526,782.092697518,1.0,1.0,882.594142563,5.0,8
395.023927098,148.702234948,746.782334259,1.0,0.0,566.311694267,1.0,4
425.250861248,258.330429924,598.156129752,1.0,0.0,566.274065174,0.0,9
447.518905211,104.568214689,807.318433618,1.0,0.0,602.875929938,2.0,9
890.044121815,90.4987062686,644.77058663,1.0,1.0,809.211429012,6.0,2
883.390224081,155.577345944,525.226887809,1.0,1.0,530.248626508,3.0,2
445.754618367,73.3388056976,723.51688428,1.0,0.0,586.777318306,7.0,4
406.109347648,154.094403446,590.079390709,1.0,0.0,596.993792243,1.0,0
601.551170173,28.0221139879,660.979158911,1.0,0.0,642.943131454,1.0,0
660.959568709,241.788839757,660.798165042,1.0,0.0,647.592173877,0.0,3
391.453010775,205.249192692,596.066091373,1.0,0.0,604.598150578,1.0,9
638.95176517,27.3450206315,707.017321869,1.0,0.0,684.282406684,1.0,7
483.941676633,313.143825848,850.430483936,1.0,0.0,617.191395034,2.0,9
567.126097401,226.956603054,786.709507649,1.0,0.0,509.010242826,0.0,9
463.09312956,43.69144214,756.124605876,1.0,1.0,427.128429525,6.0,5
434.424729255,138.641256987,560.866588487,1.0,0.0,538.976776714,2.0,9
421.400979864,228.881220753,636.073569311,1.0,0.0,615.968023056,7.0,9
588.707203807,211.916614049,652.618191066,1.0,0.0,632.029982407,0.0,0
620.2040159,205.867018009,668.20085204,1.0,0.0,592.681271994,1.0,3
410.609922247,55.2839593133,575.11334716,1.0,0.0,539.883165154,4.0,9
827.532052553,119.696377931,722.932395413,1.0,0.0,892.858876033,2.0,4
490.438546541,80.4502237284,803.372157429,1.0,0.0,640.061584671,0.0,9
388.983759497,184.814855816,628.873097933,1.0,0.0,624.07824171,4.0,9
456.848024391,53.6824134323,475.997149091,1.0,1.0,962.935400639,5.0,8
833.67065895,249.909769876,705.234129618,1.0,0.0,864.64284887,0.0,4
620.58198215,104.462986916,692.523793143,1.0,0.0,681.18070936,7.0,0
577.108024768,215.570624913,677.164242942,1.0,0.0,661.180994068,1.0,7
197.442011908,205.796053863,503.339852672,1.0,1.0,614.774872479,5.0,8
513.002327598,339.449203622,466.474059679,1.0,1.0,440.013866534,3.0,2
422.896781719,140.375948783,878.496050536,1.0,0.0,725.647527053,2.0,7
14.5003409125,82.1969369908,777.553890886,1.0,1.0,453.220114145,3.0,8
555.397832134,184.160019878,916.926208803,1.0,0.0,675.817130015,0.0,9
434.015437345,17.8631089727,626.426381897,1.0,0.0,596.647518806,2.0,0
314.54536794,-11.0296632741,902.472150205,0.0,1.0,744.962416529,0.0,6
633.025698802,106.723078228,680.052230248,1.0,0.0,606.646322474,7.0,3
588.593672223,208.160671266,665.731668547,1.0,0.0,642.3245007,2.0,0
172.150657978,124.724546878,556.552242932,1.0,1.0,664.480105903,3.0,8
399.567577223,36.6012206044,606.659256177,1.0,0.0,588.950848471,7.0,9
506.378460375,127.057612863,692.04794725,1.0,0.0,611.877594753,4.0,9
604.429496792,181.84686728,629.160802341,1.0,0.0,596.96439377,4.0,3
602.426137049,73.9818117412,669.633350688,1.0,0.0,629.022245525,1.0,0
634.956759633,113.270631483,707.34842737,1.0,1.0,738.55975128,5.0,8
577.014281873,225.379418648,642.412916259,1.0,0.0,576.734064229,2.0,3
348.359187599,131.848765112,807.591138399,1.0,1.0,967.441841868,5.0,8
419.353627075,208.833864944,592.287346372,1.0,0.0,559.30958898,2.0,9
368.734558251,110.444522305,845.812619908,1.0,0.0,707.609036671,7.0,7
461.654250787,24.3721097759,706.424288215,1.0,0.0,543.730093882,4.0,3
402.791253883,302.571171522,692.332769391,1.0,0.0,645.03250542,4.0,9
471.465609216,115.21925377,760.786699415,1.0,0.0,652.798082948,7.0,9
367.8837543,109.778783009,829.107739932,1.0,0.0,728.52466554,7.0,7
439.65049127,59.1032412765,771.567888568,1.0,0.0,546.823397475,7.0,9
442.451384364,101.904533366,727.415554924,1.0,0.0,582.542554398,2.0,3
418.708436754,155.117354086,770.584839186,1.0,0.0,560.642313471,7.0,4
619.506189496,269.745302308,656.320623707,1.0,0.0,615.026625934,0.0,3
397.865300695,78.4331094418,862.699079687,1.0,0.0,696.084179689,7.0,7
612.178622972,56.4670833131,704.796145481,1.0,0.0,658.08282687,2.0,0
271.844314826,301.673952414,825.154806579,0.0,1.0,683.940042548,4.0,6
139.95232759,304.488987355,652.098143236,1.0,1.0,832.951810639,5.0,8
394.679891069,62.1515216435,720.432919568,1.0,1.0,306.359882234,5.0,5
404.116248952,42.8827124099,769.524926329,1.0,0.0,559.4869099,4.0,4
75.0120703597,152.715515997,950.591344577,1.0,1.0,971.41575773,3.0,8
179.245574566,406.109053342,390.74052707,0.0,0.0,609.610370161,2.0,1
887.894928984,131.841045851,972.355548534,1.0,1.0,849.811607506,6.0,5
